episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
179,9348,-7.0,0,26,0.865218,0.8662,True,False,wall,0.0,3.0,-10.0
180,9427,-10.0,0,79,0.864535,0.748,True,False,wall,0.0,0.0,-10.0
181,9552,-18.0,0,125,0.863455,0.8252,True,False,wall,0.0,-8.0,-10.0
182,9616,-9.0,0,64,0.862903,0.7257,True,False,wall,0.0,1.0,-10.0
183,9736,10.0,1,120,0.861868,0.6367,True,False,wall,10.0,10.0,-10.0
184,9803,-10.0,0,67,0.861291,0.6078,True,False,wall,0.0,0.0,-10.0
185,9852,-18.0,0,49,0.860869,0.5395,True,False,wall,0.0,-8.0,-10.0
186,9883,-4.0,0,31,0.860602,0.6606,True,False,wall,0.0,6.0,-10.0
187,9913,0.0,1,30,0.860344,0.7762,True,False,wall,10.0,0.0,-10.0
188,9931,-23.0,0,18,0.860189,0.6983,True,False,wall,0.0,-13.0,-10.0
189,9955,-17.0,0,24,0.859982,0.691,True,False,wall,0.0,-7.0,-10.0
190,10018,-4.0,0,63,0.859441,0.6007,True,False,wall,0.0,6.0,-10.0
191,10069,0.0,0,51,0.859003,0.5144,True,False,wall,0.0,10.0,-10.0
192,10135,-17.0,0,66,0.858436,0.4917,True,False,wall,0.0,-7.0,-10.0
193,10207,2.0,1,72,0.857818,0.6732,True,False,wall,10.0,2.0,-10.0
194,10254,-14.0,0,47,0.857415,0.7612,True,False,wall,0.0,-4.0,-10.0
195,10297,-6.0,0,43,0.857046,0.5635,True,False,wall,0.0,4.0,-10.0
196,10387,10.0,1,90,0.856275,0.4919,True,False,wall,10.0,10.0,-10.0
197,10399,-3.0,0,12,0.856173,0.4294,True,False,wall,0.0,7.0,-10.0
198,10456,-4.0,0,57,0.855685,0.5284,True,False,wall,0.0,6.0,-10.0
199,10640,23.0,2,184,0.854112,0.5731,True,False,wall,20.0,13.0,-10.0
200,10657,0.0,0,17,0.853967,0.8068,True,False,wall,0.0,10.0,-10.0
201,10708,-12.0,0,51,0.853531,0.7564,True,False,wall,0.0,-2.0,-10.0
202,10758,-17.0,0,50,0.853104,0.5627,True,False,wall,0.0,-7.0,-10.0
203,10789,-18.0,0,31,0.85284,0.552,True,False,wall,0.0,-8.0,-10.0
204,10914,-16.0,0,125,0.851775,0.6442,True,False,wall,0.0,-6.0,-10.0
205,10926,-3.0,0,12,0.851672,0.6861,True,False,wall,0.0,7.0,-10.0
206,10961,9.0,1,35,0.851374,0.5947,True,False,wall,10.0,9.0,-10.0
207,10979,-5.0,0,18,0.851221,0.6322,True,False,wall,0.0,5.0,-10.0
208,11047,4.0,1,68,0.850643,0.6926,True,False,wall,10.0,4.0,-10.0
209,11092,-14.0,0,45,0.85026,0.6648,True,False,wall,0.0,-4.0,-10.0
210,11122,-4.0,1,30,0.850005,0.6752,True,False,wall,10.0,-4.0,-10.0
211,11196,-13.0,0,74,0.849376,0.5996,True,False,wall,0.0,-3.0,-10.0
212,11209,-14.0,0,13,0.849266,0.5711,True,False,wall,0.0,-4.0,-10.0
213,11241,8.0,1,32,0.848994,0.5519,True,False,wall,10.0,8.0,-10.0
214,11265,-15.0,0,24,0.84879,0.5525,True,False,wall,0.0,-5.0,-10.0
215,11361,8.0,1,96,0.847976,0.5152,True,False,wall,10.0,8.0,-10.0
216,11410,9.0,1,49,0.84756,0.604,True,False,wall,10.0,9.0,-10.0
217,11424,6.0,1,14,0.847442,0.7531,True,False,wall,10.0,6.0,-10.0
218,11465,11.0,1,41,0.847094,0.6494,True,False,wall,10.0,11.0,-10.0
219,11505,-11.0,0,40,0.846755,0.6511,True,False,wall,0.0,-1.0,-10.0
220,11602,39.0,3,97,0.845935,0.5441,True,False,body,30.0,19.0,-10.0
221,11619,-4.0,0,17,0.845791,0.5515,True,False,wall,0.0,6.0,-10.0
222,11659,-13.0,0,40,0.845452,0.5801,True,False,wall,0.0,-3.0,-10.0
223,11713,-3.0,0,54,0.844996,0.8025,True,False,wall,0.0,7.0,-10.0
224,11756,9.0,1,43,0.844633,0.71,True,False,wall,10.0,9.0,-10.0
225,11769,-10.0,0,13,0.844523,0.5753,True,False,wall,0.0,0.0,-10.0
226,11790,3.0,1,21,0.844346,0.7977,True,False,wall,10.0,3.0,-10.0
227,11814,10.0,1,24,0.844143,0.9329,True,False,wall,10.0,10.0,-10.0
228,11854,-13.0,0,40,0.843805,0.917,True,False,wall,0.0,-3.0,-10.0
229,11898,-11.0,0,44,0.843434,0.793,True,False,wall,0.0,-1.0,-10.0
230,11990,19.0,2,92,0.842659,0.6531,True,False,wall,20.0,9.0,-10.0
