episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
223,10362,-16.0,0,73,0.840661,5.0881,True,False,wall,0.0,-6.0,-10.0
224,10381,-20.0,0,19,0.840474,5.7567,True,False,wall,0.0,-10.0,-10.0
225,10435,-13.0,0,54,0.83994,4.5007,True,False,wall,0.0,-3.0,-10.0
226,10565,22.0,1,130,0.838658,4.1093,True,False,wall,10.0,22.0,-10.0
227,10610,-20.0,0,45,0.838214,3.6141,True,False,wall,0.0,-10.0,-10.0
228,10634,-17.0,0,24,0.837978,3.8408,True,False,wall,0.0,-7.0,-10.0
229,10661,-2.0,0,27,0.837712,3.8456,True,False,wall,0.0,8.0,-10.0
230,10691,0.0,1,30,0.837416,4.6152,True,False,wall,10.0,0.0,-10.0
231,10706,-20.0,0,15,0.837269,4.9367,True,False,wall,0.0,-10.0,-10.0
232,10736,-1.0,0,30,0.836974,3.9178,True,False,wall,0.0,9.0,-10.0
233,10752,-17.0,0,16,0.836816,3.8623,True,False,wall,0.0,-7.0,-10.0
234,10814,-17.0,0,62,0.836207,7.6982,True,False,wall,0.0,-7.0,-10.0
235,10907,13.0,1,93,0.835293,17.368,True,False,wall,10.0,13.0,-10.0
236,10938,-8.0,0,31,0.834989,32.773,True,False,wall,0.0,2.0,-10.0
237,10971,-10.0,0,33,0.834665,15.6569,True,False,wall,0.0,0.0,-10.0
238,11027,-11.0,0,56,0.834116,16.0906,True,False,wall,0.0,-1.0,-10.0
239,11114,-18.0,0,87,0.833264,14.8422,True,False,wall,0.0,-8.0,-10.0
240,11134,4.0,1,20,0.833068,15.0961,True,False,wall,10.0,4.0,-10.0
241,11163,-4.0,0,29,0.832784,16.5866,True,False,wall,0.0,6.0,-10.0
242,11214,-16.0,0,51,0.832285,19.1713,True,False,wall,0.0,-6.0,-10.0
243,11253,-20.0,0,39,0.831904,23.8437,True,False,wall,0.0,-10.0,-10.0
244,11301,-11.0,0,48,0.831435,41.5319,True,False,wall,0.0,-1.0,-10.0
245,11338,-5.0,1,37,0.831074,44.0562,True,False,wall,10.0,-5.0,-10.0
246,11386,-3.0,0,48,0.830605,32.1466,True,False,wall,0.0,7.0,-10.0
247,11421,-14.0,0,35,0.830264,20.2324,True,False,wall,0.0,-4.0,-10.0
248,11441,-7.0,0,20,0.830069,19.1833,True,False,wall,0.0,3.0,-10.0
249,11500,-18.0,0,59,0.829494,27.4381,True,False,wall,0.0,-8.0,-10.0
250,11513,-10.0,0,13,0.829367,29.9632,True,False,wall,0.0,0.0,-10.0
251,11550,-4.0,0,37,0.829007,32.4055,True,False,wall,0.0,6.0,-10.0
